visit_id,client_id,therapist_id,service_id,visit_ts
1960,830-11-8837,030-45-1969,4,"2022/01/01, 05:18:38"
1961,594-87-8512,150-60-1665,0,"2022/04/30, 13:07:50"
1962,431-25-4334,030-45-1969,4,"2022/05/08, 08:27:30"
1963,431-25-4334,280-65-5827,1,"2022/06/01, 22:40:57"
1964,830-11-8837,030-45-1969,3,"2022/04/03, 18:01:25"
1965,898-73-3339,150-60-1665,3,"2022/06/15, 14:50:06"
1966,594-87-8512,030-45-1969,2,"2022/06/02, 06:48:45"
1967,148-49-3184,150-60-1665,2,"2022/05/23, 23:00:48"
1968,148-49-3184,150-60-1665,0,"2022/06/02, 06:17:58"
1969,148-49-3184,280-65-5827,2,"2022/06/13, 12:40:53"
1970,148-49-3184,150-60-1665,2,"2022/04/02, 02:22:21"
1971,431-25-4334,030-45-1969,4,"2022/04/01, 07:10:40"
1972,594-87-8512,150-60-1665,1,"2022/01/30, 05:41:07"
1973,154-64-9693,280-65-5827,3,"2022/04/12, 12:22:05"
1974,154-64-9693,030-45-1969,3,"2022/03/25, 03:30:42"
1975,574-92-3858,030-45-1969,0,"2022/02/10, 02:10:50"
1976,154-64-9693,030-45-1969,1,"2022/03/04, 14:53:27"
1977,431-25-4334,150-60-1665,4,"2022/01/14, 14:25:51"
1978,431-25-4334,150-60-1665,0,"2022/03/21, 19:32:28"
1979,594-87-8512,280-65-5827,3,"2022/04/14, 18:27:29"
1980,574-92-3858,280-65-5827,4,"2022/06/24, 11:42:08"
1981,431-25-4334,150-60-1665,4,"2022/01/20, 22:07:00"
1982,830-11-8837,150-60-1665,0,"2022/02/13, 06:27:13"
1983,148-49-3184,150-60-1665,1,"2022/06/23, 19:33:10"
1984,830-11-8837,030-45-1969,2,"2022/05/21, 06:49:31"
1985,830-11-8837,030-45-1969,0,"2022/01/05, 08:07:49"
1986,431-25-4334,280-65-5827,4,"2022/01/08, 08:07:19"
1987,898-73-3339,150-60-1665,2,"2022/02/26, 22:26:17"
1988,594-87-8512,280-65-5827,2,"2022/02/16, 12:28:09"
1989,148-49-3184,030-45-1969,3,"2022/02/04, 00:03:07"
1990,431-25-4334,150-60-1665,3,"2022/02/08, 06:35:16"
1991,431-25-4334,280-65-5827,0,"2022/06/10, 11:16:28"
1992,148-49-3184,030-45-1969,0,"2022/04/03, 04:37:47"
1993,574-92-3858,030-45-1969,0,"2022/01/27, 12:22:06"
1994,154-64-9693,030-45-1969,0,"2022/03/12, 05:57:11"
1995,898-73-3339,280-65-5827,1,"2022/01/09, 11:05:52"
1996,488-22-2850,280-65-5827,1,"2022/05/02, 20:57:26"
1997,431-25-4334,150-60-1665,1,"2022/05/04, 17:43:47"
1998,038-37-7264,030-45-1969,0,"2022/04/24, 22:29:14"
1999,148-49-3184,030-45-1969,4,"2022/06/12, 17:15:58"
2000,488-22-2850,030-45-1969,1,"2022/02/01, 03:04:05"
2001,488-22-2850,150-60-1665,4,"2022/02/27, 00:33:11"
2002,154-64-9693,280-65-5827,2,"2022/06/07, 23:14:11"
2003,148-49-3184,150-60-1665,4,"2022/02/28, 04:12:16"
2004,830-11-8837,280-65-5827,3,"2022/06/29, 23:49:01"
2005,148-49-3184,280-65-5827,4,"2022/03/13, 23:08:50"
2006,574-92-3858,150-60-1665,3,"2022/01/26, 07:41:13"
2007,488-22-2850,150-60-1665,1,"2022/06/05, 01:12:56"
2008,898-73-3339,280-65-5827,0,"2022/06/19, 08:01:35"
2009,877-33-4462,030-45-1969,3,"2022/03/29, 13:39:26"
2010,830-11-8837,030-45-1969,0,"2022/05/13, 15:39:42"
2011,574-92-3858,150-60-1665,4,"2022/06/26, 16:25:16"
2012,877-33-4462,280-65-5827,1,"2022/04/14, 13:53:12"
2013,574-92-3858,150-60-1665,4,"2022/05/22, 14:37:02"
2014,594-87-8512,280-65-5827,3,"2022/01/16, 20:45:14"
2015,574-92-3858,280-65-5827,1,"2022/05/21, 05:20:58"
2016,898-73-3339,150-60-1665,0,"2022/06/10, 21:27:09"
2017,488-22-2850,030-45-1969,1,"2022/01/30, 20:05:45"
2018,830-11-8837,280-65-5827,2,"2022/01/12, 15:55:41"
2019,830-11-8837,150-60-1665,2,"2022/04/16, 20:55:29"
2020,877-33-4462,030-45-1969,2,"2022/04/16, 00:28:47"
2021,431-25-4334,030-45-1969,0,"2022/05/05, 15:40:07"
2022,898-73-3339,030-45-1969,4,"2022/01/06, 06:49:33"
2023,877-33-4462,150-60-1665,0,"2022/04/22, 18:17:23"
2024,594-87-8512,280-65-5827,4,"2022/06/29, 05:59:32"
2025,898-73-3339,150-60-1665,0,"2022/06/07, 19:50:59"
2026,574-92-3858,280-65-5827,2,"2022/04/12, 06:15:45"
2027,898-73-3339,030-45-1969,3,"2022/01/15, 01:40:11"
2028,830-11-8837,030-45-1969,4,"2022/02/08, 17:33:23"
2029,038-37-7264,030-45-1969,1,"2022/03/20, 19:34:13"
2030,154-64-9693,150-60-1665,0,"2022/01/30, 10:50:05"
2031,488-22-2850,030-45-1969,4,"2022/04/09, 02:58:15"
2032,148-49-3184,150-60-1665,2,"2022/06/20, 11:48:43"
2033,830-11-8837,280-65-5827,4,"2022/03/09, 23:36:15"
2034,038-37-7264,150-60-1665,4,"2022/06/29, 19:05:53"
2035,148-49-3184,030-45-1969,2,"2022/04/21, 16:44:38"
2036,877-33-4462,150-60-1665,0,"2022/06/06, 20:14:43"
2037,830-11-8837,030-45-1969,0,"2022/01/02, 05:33:03"
2038,488-22-2850,030-45-1969,3,"2022/02/17, 03:41:10"
2039,830-11-8837,150-60-1665,3,"2022/06/13, 22:52:51"
2040,488-22-2850,150-60-1665,1,"2022/04/22, 22:25:29"
2041,148-49-3184,150-60-1665,4,"2022/01/03, 15:36:16"
2042,038-37-7264,150-60-1665,0,"2022/03/18, 15:16:34"
2043,877-33-4462,280-65-5827,2,"2022/05/31, 00:34:15"
2044,431-25-4334,280-65-5827,1,"2022/04/08, 19:33:05"
2045,594-87-8512,150-60-1665,4,"2022/02/12, 06:54:32"
2046,431-25-4334,280-65-5827,0,"2022/06/26, 23:36:55"
2047,431-25-4334,030-45-1969,1,"2022/03/13, 08:14:23"
2048,877-33-4462,280-65-5827,0,"2022/04/09, 08:39:40"
2049,431-25-4334,280-65-5827,1,"2022/01/05, 08:10:43"
2050,877-33-4462,150-60-1665,4,"2022/04/08, 17:49:29"
2051,038-37-7264,280-65-5827,1,"2022/03/15, 02:05:46"
2052,038-37-7264,150-60-1665,4,"2022/06/28, 05:27:23"
2053,038-37-7264,030-45-1969,2,"2022/01/19, 06:37:00"
2054,154-64-9693,030-45-1969,1,"2022/04/20, 07:13:36"
2055,898-73-3339,030-45-1969,3,"2022/03/06, 00:19:20"
2056,877-33-4462,030-45-1969,0,"2022/05/03, 09:37:22"
2057,488-22-2850,280-65-5827,0,"2022/01/14, 02:49:35"
2058,898-73-3339,030-45-1969,2,"2022/02/15, 00:26:24"
2059,898-73-3339,280-65-5827,4,"2022/06/26, 13:11:44"
2060,488-22-2850,280-65-5827,4,"2022/04/12, 13:27:16"
2061,830-11-8837,150-60-1665,0,"2022/02/12, 15:03:02"
2062,877-33-4462,150-60-1665,4,"2022/01/24, 16:57:18"
2063,488-22-2850,280-65-5827,1,"2022/04/12, 17:31:07"
2064,488-22-2850,030-45-1969,1,"2022/06/15, 03:24:40"
2065,431-25-4334,280-65-5827,2,"2022/01/28, 12:50:50"
2066,898-73-3339,030-45-1969,0,"2022/03/28, 05:39:51"
2067,574-92-3858,150-60-1665,4,"2022/05/03, 04:29:49"
2068,594-87-8512,280-65-5827,1,"2022/03/25, 17:02:27"
2069,148-49-3184,280-65-5827,0,"2022/05/02, 21:26:33"
2070,877-33-4462,280-65-5827,2,"2022/05/18, 21:14:01"
2071,574-92-3858,280-65-5827,1,"2022/02/28, 09:07:47"
2072,154-64-9693,280-65-5827,0,"2022/01/22, 15:57:06"
2073,830-11-8837,030-45-1969,3,"2022/06/14, 19:31:33"
2074,877-33-4462,030-45-1969,2,"2022/03/30, 19:15:32"
2075,488-22-2850,030-45-1969,0,"2022/01/12, 03:00:13"
2076,038-37-7264,280-65-5827,1,"2022/01/15, 14:17:19"
2077,148-49-3184,030-45-1969,4,"2022/04/11, 22:49:59"
2078,830-11-8837,280-65-5827,0,"2022/02/21, 11:06:42"
2079,898-73-3339,280-65-5827,2,"2022/02/21, 17:53:13"
2080,431-25-4334,150-60-1665,4,"2022/04/02, 14:32:02"
2081,877-33-4462,280-65-5827,2,"2022/05/06, 19:31:35"
2082,154-64-9693,030-45-1969,1,"2022/06/11, 20:00:38"
2083,594-87-8512,150-60-1665,1,"2022/06/23, 12:11:07"
2084,148-49-3184,150-60-1665,4,"2022/02/05, 12:49:19"
2085,877-33-4462,280-65-5827,0,"2022/04/09, 22:18:54"
2086,898-73-3339,150-60-1665,1,"2022/05/29, 14:38:57"
2087,594-87-8512,030-45-1969,4,"2022/03/28, 10:01:28"
2088,830-11-8837,150-60-1665,1,"2022/05/24, 08:48:32"
2089,148-49-3184,150-60-1665,4,"2022/06/17, 23:12:18"
2090,038-37-7264,280-65-5827,0,"2022/04/03, 01:25:48"
2091,154-64-9693,280-65-5827,3,"2022/04/29, 16:34:13"
2092,830-11-8837,030-45-1969,4,"2022/05/06, 00:42:02"
2093,877-33-4462,280-65-5827,3,"2022/01/18, 22:48:55"
2094,830-11-8837,150-60-1665,1,"2022/04/17, 17:11:25"
2095,877-33-4462,280-65-5827,0,"2022/06/25, 13:42:25"
2096,594-87-8512,280-65-5827,1,"2022/02/10, 06:04:39"
2097,431-25-4334,030-45-1969,0,"2022/05/12, 03:53:18"
2098,154-64-9693,280-65-5827,3,"2022/02/20, 18:24:03"
2099,038-37-7264,280-65-5827,0,"2022/01/17, 23:15:33"
2100,830-11-8837,150-60-1665,4,"2022/03/12, 06:59:56"
2101,830-11-8837,150-60-1665,0,"2022/03/11, 21:06:48"
2102,877-33-4462,150-60-1665,2,"2022/02/22, 18:02:10"
2103,830-11-8837,030-45-1969,2,"2022/02/22, 23:48:34"
2104,830-11-8837,150-60-1665,1,"2022/01/03, 05:10:43"
2105,154-64-9693,280-65-5827,2,"2022/05/11, 10:27:22"
2106,574-92-3858,280-65-5827,0,"2022/01/21, 09:39:59"
2107,594-87-8512,280-65-5827,4,"2022/06/03, 02:18:00"
2108,594-87-8512,280-65-5827,2,"2022/02/02, 13:51:42"
2109,594-87-8512,030-45-1969,3,"2022/01/28, 00:43:50"
2110,574-92-3858,150-60-1665,4,"2022/05/13, 01:20:22"
2111,038-37-7264,150-60-1665,4,"2022/02/06, 00:46:50"
2112,574-92-3858,030-45-1969,1,"2022/05/05, 05:59:02"
2113,488-22-2850,280-65-5827,1,"2022/03/12, 08:00:35"
2114,148-49-3184,150-60-1665,2,"2022/05/12, 13:41:16"
2115,898-73-3339,150-60-1665,2,"2022/04/29, 22:36:24"
2116,038-37-7264,150-60-1665,1,"2022/05/20, 22:59:58"
2117,154-64-9693,150-60-1665,0,"2022/01/10, 02:30:16"
2118,574-92-3858,030-45-1969,3,"2022/05/02, 14:07:35"
2119,038-37-7264,280-65-5827,3,"2022/04/18, 21:21:48"
2120,148-49-3184,150-60-1665,4,"2022/02/21, 05:56:05"
2121,898-73-3339,280-65-5827,4,"2022/05/17, 10:28:15"
2122,830-11-8837,150-60-1665,4,"2022/05/13, 09:58:23"
2123,488-22-2850,150-60-1665,4,"2022/05/27, 04:58:52"
2124,038-37-7264,150-60-1665,4,"2022/05/31, 22:45:52"
2125,431-25-4334,030-45-1969,4,"2022/03/30, 13:30:01"
2126,898-73-3339,030-45-1969,0,"2022/03/12, 20:55:58"
2127,830-11-8837,150-60-1665,0,"2022/04/19, 00:40:51"
2128,154-64-9693,150-60-1665,2,"2022/02/25, 11:45:01"
2129,488-22-2850,280-65-5827,3,"2022/01/17, 16:42:26"
2130,877-33-4462,280-65-5827,3,"2022/05/10, 20:02:47"
2131,574-92-3858,030-45-1969,0,"2022/01/19, 07:56:47"
2132,154-64-9693,030-45-1969,3,"2022/01/29, 01:39:57"
2133,038-37-7264,280-65-5827,0,"2022/05/02, 02:03:00"
2134,594-87-8512,030-45-1969,2,"2022/01/30, 09:25:57"
2135,898-73-3339,280-65-5827,4,"2022/03/11, 22:03:56"
2136,574-92-3858,280-65-5827,4,"2022/03/27, 18:06:58"
2137,154-64-9693,150-60-1665,3,"2022/04/16, 14:30:22"
2138,154-64-9693,150-60-1665,2,"2022/01/22, 16:53:34"
2139,154-64-9693,030-45-1969,1,"2022/03/28, 19:18:15"
2140,038-37-7264,150-60-1665,3,"2022/01/07, 15:31:49"
2141,574-92-3858,150-60-1665,4,"2022/06/15, 18:20:14"
2142,488-22-2850,150-60-1665,1,"2022/04/14, 02:55:27"
2143,488-22-2850,030-45-1969,2,"2022/05/03, 21:54:25"
2144,574-92-3858,150-60-1665,1,"2022/06/16, 02:23:52"
2145,148-49-3184,280-65-5827,0,"2022/04/10, 17:15:33"
2146,830-11-8837,150-60-1665,1,"2022/06/27, 23:40:54"
2147,830-11-8837,150-60-1665,3,"2022/04/28, 22:15:14"
2148,574-92-3858,150-60-1665,1,"2022/04/12, 22:02:21"
2149,431-25-4334,030-45-1969,3,"2022/01/01, 03:16:57"
2150,594-87-8512,280-65-5827,4,"2022/01/28, 17:52:16"
2151,877-33-4462,030-45-1969,4,"2022/04/03, 00:39:03"
2152,038-37-7264,280-65-5827,4,"2022/06/04, 19:46:35"
2153,877-33-4462,030-45-1969,0,"2022/05/30, 23:07:54"
2154,830-11-8837,280-65-5827,0,"2022/02/15, 00:58:20"
2155,898-73-3339,150-60-1665,4,"2022/03/02, 02:18:52"
2156,898-73-3339,150-60-1665,3,"2022/02/20, 11:53:32"
2157,830-11-8837,150-60-1665,3,"2022/04/14, 00:01:55"
2158,574-92-3858,030-45-1969,2,"2022/04/04, 18:36:04"
2159,154-64-9693,030-45-1969,1,"2022/05/16, 06:06:17"
2160,898-73-3339,280-65-5827,0,"2022/06/11, 18:24:38"
2161,830-11-8837,280-65-5827,0,"2022/04/24, 18:41:09"
2162,877-33-4462,150-60-1665,1,"2022/03/17, 10:23:38"
2163,830-11-8837,030-45-1969,4,"2022/01/13, 23:45:29"
2164,877-33-4462,280-65-5827,0,"2022/04/30, 14:48:56"
2165,148-49-3184,150-60-1665,1,"2022/02/03, 17:22:53"
2166,877-33-4462,030-45-1969,0,"2022/06/21, 13:04:11"
2167,898-73-3339,280-65-5827,1,"2022/01/03, 14:13:40"
2168,431-25-4334,030-45-1969,3,"2022/02/07, 08:36:08"
2169,877-33-4462,150-60-1665,3,"2022/05/23, 03:57:38"
2170,154-64-9693,150-60-1665,4,"2022/05/21, 16:52:55"
2171,877-33-4462,280-65-5827,1,"2022/05/10, 03:26:34"
2172,038-37-7264,030-45-1969,3,"2022/06/19, 14:59:06"
2173,148-49-3184,150-60-1665,3,"2022/04/11, 06:27:25"
2174,574-92-3858,280-65-5827,0,"2022/06/13, 10:27:38"
2175,488-22-2850,030-45-1969,4,"2022/04/27, 04:38:55"
2176,148-49-3184,150-60-1665,3,"2022/04/03, 23:19:28"
2177,877-33-4462,030-45-1969,2,"2022/04/26, 12:31:22"
2178,038-37-7264,030-45-1969,3,"2022/04/09, 10:37:55"
2179,488-22-2850,280-65-5827,3,"2022/06/26, 05:23:02"
2180,431-25-4334,280-65-5827,0,"2022/05/28, 04:31:13"
2181,038-37-7264,030-45-1969,0,"2022/03/30, 12:20:12"
2182,488-22-2850,150-60-1665,2,"2022/01/10, 09:37:07"
2183,594-87-8512,150-60-1665,1,"2022/01/07, 15:40:02"
2184,431-25-4334,150-60-1665,1,"2022/01/31, 05:50:17"
2185,431-25-4334,030-45-1969,4,"2022/01/09, 14:40:55"
2186,898-73-3339,150-60-1665,0,"2022/06/11, 15:47:30"
2187,830-11-8837,030-45-1969,2,"2022/01/02, 11:12:24"
2188,038-37-7264,030-45-1969,2,"2022/06/01, 07:38:44"
2189,431-25-4334,150-60-1665,3,"2022/04/09, 06:34:49"
2190,574-92-3858,030-45-1969,0,"2022/02/05, 06:03:25"
2191,154-64-9693,280-65-5827,3,"2022/02/09, 20:47:28"
2192,877-33-4462,280-65-5827,3,"2022/03/16, 04:52:08"
2193,898-73-3339,280-65-5827,3,"2022/06/25, 23:09:51"
2194,431-25-4334,030-45-1969,1,"2022/03/26, 15:03:53"
2195,431-25-4334,030-45-1969,0,"2022/01/12, 21:20:05"
2196,574-92-3858,150-60-1665,0,"2022/03/20, 16:45:01"
2197,154-64-9693,030-45-1969,2,"2022/01/31, 07:56:47"
2198,594-87-8512,030-45-1969,2,"2022/03/18, 08:06:44"
2199,038-37-7264,030-45-1969,0,"2022/01/30, 12:23:39"
2200,830-11-8837,280-65-5827,1,"2022/05/20, 07:07:20"
2201,038-37-7264,150-60-1665,0,"2022/04/20, 01:21:56"
2202,154-64-9693,150-60-1665,4,"2022/04/27, 01:32:39"
2203,488-22-2850,280-65-5827,3,"2022/03/21, 00:58:18"
2204,431-25-4334,030-45-1969,3,"2022/01/02, 16:21:48"
2205,877-33-4462,150-60-1665,3,"2022/03/31, 06:24:00"
2206,038-37-7264,150-60-1665,2,"2022/06/12, 19:37:09"
2207,830-11-8837,280-65-5827,3,"2022/05/12, 14:23:32"
2208,154-64-9693,030-45-1969,2,"2022/02/15, 19:16:25"
2209,830-11-8837,150-60-1665,2,"2022/04/25, 01:20:39"
2210,038-37-7264,150-60-1665,3,"2022/05/05, 07:13:37"
2211,877-33-4462,030-45-1969,2,"2022/03/22, 13:49:25"
2212,594-87-8512,030-45-1969,0,"2022/06/25, 20:02:24"
2213,877-33-4462,150-60-1665,1,"2022/03/22, 15:24:09"
2214,877-33-4462,280-65-5827,1,"2022/04/16, 17:35:49"
2215,148-49-3184,280-65-5827,0,"2022/03/24, 19:30:01"
2216,038-37-7264,150-60-1665,0,"2022/04/04, 21:42:43"
2217,488-22-2850,150-60-1665,1,"2022/04/07, 12:16:06"
2218,594-87-8512,280-65-5827,4,"2022/03/14, 10:36:37"
2219,898-73-3339,030-45-1969,2,"2022/06/19, 19:16:00"
2220,830-11-8837,150-60-1665,4,"2022/03/26, 19:40:20"
2221,148-49-3184,280-65-5827,0,"2022/05/20, 06:29:23"
2222,594-87-8512,280-65-5827,1,"2022/01/01, 04:33:42"
2223,594-87-8512,280-65-5827,2,"2022/03/30, 08:58:22"
2224,877-33-4462,280-65-5827,0,"2022/05/19, 00:29:12"
2225,594-87-8512,030-45-1969,3,"2022/01/06, 01:35:13"
2226,574-92-3858,280-65-5827,0,"2022/06/13, 17:39:14"
2227,431-25-4334,030-45-1969,1,"2022/03/14, 11:41:44"
2228,877-33-4462,280-65-5827,4,"2022/05/04, 06:42:16"
2229,154-64-9693,280-65-5827,4,"2022/05/12, 00:42:06"
2230,148-49-3184,150-60-1665,2,"2022/01/05, 14:21:08"
2231,148-49-3184,150-60-1665,4,"2022/02/21, 17:44:51"
2232,830-11-8837,280-65-5827,3,"2022/03/17, 17:34:53"
2233,431-25-4334,030-45-1969,1,"2022/02/05, 02:18:49"
2234,488-22-2850,030-45-1969,3,"2022/01/04, 02:18:01"
2235,148-49-3184,280-65-5827,4,"2022/06/08, 00:38:17"
2236,898-73-3339,030-45-1969,2,"2022/04/18, 22:03:42"
2237,574-92-3858,280-65-5827,4,"2022/02/14, 10:21:28"
2238,594-87-8512,150-60-1665,4,"2022/03/07, 08:52:44"
2239,148-49-3184,150-60-1665,1,"2022/06/09, 22:27:10"
2240,431-25-4334,150-60-1665,0,"2022/02/06, 05:09:41"
2241,574-92-3858,150-60-1665,0,"2022/06/21, 12:11:54"
2242,488-22-2850,030-45-1969,0,"2022/06/14, 09:47:36"
2243,574-92-3858,030-45-1969,0,"2022/03/31, 10:44:29"
2244,154-64-9693,280-65-5827,3,"2022/03/09, 19:38:07"
2245,154-64-9693,280-65-5827,1,"2022/06/08, 21:23:59"
2246,038-37-7264,030-45-1969,2,"2022/03/01, 01:34:14"
2247,431-25-4334,150-60-1665,1,"2022/03/26, 11:20:56"
2248,830-11-8837,150-60-1665,2,"2022/05/16, 00:23:12"
2249,594-87-8512,280-65-5827,3,"2022/04/03, 11:26:04"
2250,830-11-8837,030-45-1969,3,"2022/03/26, 11:52:01"
2251,830-11-8837,280-65-5827,1,"2022/01/16, 17:47:19"
2252,488-22-2850,280-65-5827,2,"2022/03/19, 01:52:12"
2253,431-25-4334,150-60-1665,0,"2022/03/02, 12:35:44"
2254,877-33-4462,150-60-1665,4,"2022/04/19, 04:46:17"
2255,038-37-7264,030-45-1969,0,"2022/02/16, 16:39:29"
2256,898-73-3339,280-65-5827,3,"2022/04/02, 01:37:12"
2257,594-87-8512,280-65-5827,0,"2022/06/01, 01:31:37"
2258,574-92-3858,030-45-1969,2,"2022/02/14, 04:20:32"
2259,594-87-8512,150-60-1665,0,"2022/06/22, 11:40:26"
2260,488-22-2850,150-60-1665,2,"2022/02/04, 12:48:10"
2261,154-64-9693,280-65-5827,4,"2022/06/29, 11:10:15"
2262,877-33-4462,150-60-1665,1,"2022/03/25, 16:36:01"
2263,148-49-3184,030-45-1969,2,"2022/05/10, 09:41:57"
2264,154-64-9693,280-65-5827,0,"2022/03/07, 06:00:16"
2265,830-11-8837,150-60-1665,4,"2022/06/23, 01:03:34"
2266,830-11-8837,150-60-1665,0,"2022/01/07, 13:23:48"
2267,038-37-7264,030-45-1969,3,"2022/03/15, 18:52:57"
2268,574-92-3858,030-45-1969,0,"2022/05/12, 08:59:54"
2269,148-49-3184,150-60-1665,4,"2022/01/13, 15:05:32"
2270,594-87-8512,280-65-5827,1,"2022/06/14, 06:49:16"
2271,574-92-3858,150-60-1665,4,"2022/04/19, 07:30:52"
2272,148-49-3184,280-65-5827,4,"2022/03/08, 15:37:35"
2273,877-33-4462,030-45-1969,1,"2022/06/04, 20:30:29"
2274,431-25-4334,280-65-5827,3,"2022/06/25, 11:56:24"
2275,594-87-8512,030-45-1969,1,"2022/01/27, 13:25:00"
2276,154-64-9693,150-60-1665,1,"2022/01/24, 22:06:45"
2277,898-73-3339,280-65-5827,0,"2022/05/18, 22:16:40"
2278,898-73-3339,280-65-5827,2,"2022/06/16, 21:50:38"
2279,038-37-7264,150-60-1665,2,"2022/05/05, 12:47:42"
2280,154-64-9693,150-60-1665,2,"2022/06/17, 07:44:18"
2281,877-33-4462,280-65-5827,1,"2022/02/25, 08:10:42"
2282,898-73-3339,150-60-1665,0,"2022/01/05, 09:35:32"
2283,898-73-3339,150-60-1665,0,"2022/06/07, 08:44:23"
2284,594-87-8512,280-65-5827,4,"2022/06/16, 01:57:12"
2285,574-92-3858,150-60-1665,0,"2022/02/23, 00:39:16"
2286,898-73-3339,030-45-1969,4,"2022/01/12, 00:17:05"
2287,594-87-8512,280-65-5827,1,"2022/01/16, 19:03:17"
2288,898-73-3339,280-65-5827,0,"2022/06/24, 03:23:57"
2289,154-64-9693,030-45-1969,3,"2022/03/24, 09:35:27"
2290,148-49-3184,030-45-1969,4,"2022/06/28, 11:38:55"
2291,431-25-4334,030-45-1969,4,"2022/03/28, 22:58:54"
2292,898-73-3339,030-45-1969,3,"2022/04/18, 03:12:12"
2293,877-33-4462,280-65-5827,3,"2022/01/03, 17:05:50"
2294,898-73-3339,280-65-5827,0,"2022/02/11, 08:52:51"
2295,877-33-4462,030-45-1969,0,"2022/02/27, 00:25:47"
2296,154-64-9693,280-65-5827,2,"2022/05/17, 02:31:40"
2297,038-37-7264,030-45-1969,2,"2022/01/29, 13:17:05"
2298,148-49-3184,150-60-1665,2,"2022/01/11, 04:21:16"
2299,488-22-2850,150-60-1665,0,"2022/02/26, 02:37:52"
2300,594-87-8512,150-60-1665,0,"2022/02/18, 10:45:42"
2301,038-37-7264,150-60-1665,1,"2022/01/28, 12:11:13"
2302,154-64-9693,150-60-1665,2,"2022/03/03, 15:40:32"
2303,877-33-4462,150-60-1665,3,"2022/02/24, 01:39:57"
2304,154-64-9693,150-60-1665,2,"2022/05/26, 10:20:31"
2305,154-64-9693,150-60-1665,3,"2022/05/17, 02:05:39"
2306,830-11-8837,150-60-1665,2,"2022/03/08, 08:25:30"
2307,877-33-4462,280-65-5827,0,"2022/06/15, 00:47:51"
2308,038-37-7264,150-60-1665,0,"2022/01/30, 00:30:32"
2309,148-49-3184,280-65-5827,3,"2022/05/12, 11:29:34"
2310,488-22-2850,030-45-1969,2,"2022/04/24, 23:34:39"
2311,830-11-8837,280-65-5827,3,"2022/01/14, 06:58:10"
2312,877-33-4462,280-65-5827,4,"2022/03/27, 00:55:27"
2313,431-25-4334,280-65-5827,4,"2022/05/18, 10:34:45"
2314,154-64-9693,280-65-5827,4,"2022/04/17, 12:12:32"
2315,154-64-9693,280-65-5827,4,"2022/04/02, 02:29:14"
2316,488-22-2850,150-60-1665,0,"2022/01/18, 07:47:35"
2317,431-25-4334,280-65-5827,1,"2022/06/09, 16:16:34"
2318,431-25-4334,150-60-1665,4,"2022/05/23, 12:29:51"
2319,154-64-9693,150-60-1665,1,"2022/01/11, 01:02:12"
2320,877-33-4462,030-45-1969,1,"2022/04/06, 14:38:59"
2321,038-37-7264,150-60-1665,0,"2022/02/11, 04:40:47"
2322,431-25-4334,030-45-1969,1,"2022/05/06, 12:29:55"
2323,488-22-2850,030-45-1969,4,"2022/03/05, 14:50:11"
2324,574-92-3858,030-45-1969,0,"2022/04/30, 18:24:20"
2325,488-22-2850,280-65-5827,2,"2022/06/09, 03:59:41"
2326,574-92-3858,150-60-1665,1,"2022/05/29, 08:34:15"
2327,898-73-3339,280-65-5827,0,"2022/04/12, 03:44:34"
2328,830-11-8837,280-65-5827,1,"2022/04/07, 06:34:26"
2329,488-22-2850,150-60-1665,2,"2022/06/15, 21:06:15"
2330,154-64-9693,030-45-1969,3,"2022/03/18, 15:21:21"
2331,431-25-4334,150-60-1665,3,"2022/06/10, 11:49:40"
2332,488-22-2850,280-65-5827,4,"2022/04/27, 09:15:09"
2333,488-22-2850,280-65-5827,2,"2022/03/22, 19:27:20"
2334,830-11-8837,030-45-1969,2,"2022/06/17, 00:01:38"
2335,898-73-3339,030-45-1969,3,"2022/04/20, 11:16:00"
2336,594-87-8512,150-60-1665,2,"2022/01/30, 04:10:29"
2337,154-64-9693,030-45-1969,3,"2022/03/17, 08:55:09"
2338,038-37-7264,280-65-5827,2,"2022/06/01, 07:14:25"
2339,830-11-8837,150-60-1665,4,"2022/01/05, 06:28:47"
2340,148-49-3184,150-60-1665,4,"2022/03/09, 02:46:13"
2341,830-11-8837,280-65-5827,2,"2022/02/22, 22:20:54"
2342,148-49-3184,280-65-5827,1,"2022/03/01, 17:00:00"
2343,148-49-3184,030-45-1969,0,"2022/01/19, 06:40:15"
2344,431-25-4334,280-65-5827,3,"2022/04/13, 09:00:30"
2345,154-64-9693,280-65-5827,4,"2022/02/11, 23:55:52"
2346,594-87-8512,030-45-1969,3,"2022/05/28, 13:38:46"
2347,830-11-8837,280-65-5827,1,"2022/01/29, 10:32:50"
2348,830-11-8837,150-60-1665,2,"2022/02/12, 00:28:04"
2349,154-64-9693,150-60-1665,3,"2022/02/18, 09:28:15"
2350,431-25-4334,280-65-5827,0,"2022/06/15, 11:40:07"
2351,830-11-8837,280-65-5827,1,"2022/03/02, 22:05:38"
2352,594-87-8512,280-65-5827,2,"2022/02/07, 06:12:38"
2353,431-25-4334,280-65-5827,3,"2022/06/24, 09:57:04"
2354,148-49-3184,150-60-1665,2,"2022/05/16, 18:57:10"
2355,431-25-4334,280-65-5827,2,"2022/01/15, 07:56:27"
2356,431-25-4334,030-45-1969,2,"2022/05/16, 04:55:15"
2357,898-73-3339,150-60-1665,4,"2022/06/08, 09:39:47"
2358,877-33-4462,280-65-5827,1,"2022/04/07, 09:23:36"
